run_id,bag_name,slice_idx,duration,distance_km,weighted_pts,pts_per_km,total_msgs,image_msgs,lidar_msgs,radar_msgs,imu_msgs,odometry_msgs,msg_rate,image_rate,lidar_rate,radar_rate,imu_rate,odometry_rate,image_ratio,lidar_ratio,radar_ratio,imu_ratio,odometry_ratio
C-SOLO-SLOW-70-100,C-SOLO-SLOW-70-100_slice1,1,60.0,6.876645623061647,15747.9,2290.0554810018925,10690,0,475,0,949,474,178.16666666666666,0.0,7.916666666666667,0.0,15.816666666666666,7.9,0.0,0.04443405051449953,0.0,0.08877455565949485,0.044340505144995324
C-SOLO-SLOW-70-100,C-SOLO-SLOW-70-100_slice2,2,60.0,6.436589820150671,15770.1,2450.070680382558,10711,0,475,0,951,476,178.51666666666668,0.0,7.916666666666667,0.0,15.85,7.933333333333334,0.0,0.04434693305947157,0.0,0.08878722808327887,0.0444402950238073
C-SOLO-SLOW-70-100,C-SOLO-SLOW-70-100_slice3,3,60.0,11.122915460293328,51039.6,4588.689016130849,43713,0,786,0,5324,785,728.55,0.0,13.1,0.0,88.73333333333333,13.083333333333334,0.0,0.017980921007480614,0.0,0.12179443186237504,0.01795804451764921
C-SOLO-SLOW-70-100,C-SOLO-SLOW-70-100_slice4,4,60.0,11.634116891894832,51376.6,4416.029207665315,44558,0,745,0,5481,744,742.6333333333333,0.0,12.416666666666666,0.0,91.35,12.4,0.0,0.0167197809596481,0.0,0.12300821401319628,0.01669733830064186
C-SOLO-SLOW-70-100,C-SOLO-SLOW-70-100_slice5,5,60.0,4.837034067080066,15495.9,3203.595382025971,10523,0,467,0,934,467,175.38333333333333,0.0,7.783333333333333,0.0,15.566666666666666,7.783333333333333,0.0,0.04437897937850423,0.0,0.08875795875700845,0.04437897937850423
C-SOLO-SLOW-70-100,C-SOLO-SLOW-70-100_slice6,6,60.0,7.126763399961281,16380.8,2298.4907847633885,11119,0,494,0,988,494,185.31666666666666,0.0,8.233333333333333,0.0,16.466666666666665,8.233333333333333,0.0,0.04442845579638457,0.0,0.08885691159276914,0.04442845579638457
C-SOLO-SLOW-70-100,C-SOLO-SLOW-70-100_slice7,7,60.0,11.726318949096852,80804.0,6890.823996069409,72287,0,988,0,9199,989,1204.7833333333333,0.0,16.466666666666665,0.0,153.31666666666666,16.483333333333334,0.0,0.013667741087609113,0.0,0.1272566298227897,0.013681574833649204
C-SOLO-SLOW-70-100,C-SOLO-SLOW-70-100_slice8,8,60.0,5.928982737298161,15358.1,2590.343180354526,10428,0,463,0,926,463,173.8,0.0,7.716666666666667,0.0,15.433333333333334,7.716666666666667,0.0,0.04439969313387035,0.0,0.0887993862677407,0.04439969313387035
C-SOLO-SLOW-70-100,C-SOLO-SLOW-70-100_slice9,9,60.0,8.90758855024578,15788.2,1772.4437889045032,10719,0,476,0,952,476,178.65,0.0,7.933333333333334,0.0,15.866666666666667,7.933333333333334,0.0,0.044407127530553224,0.0,0.08881425506110645,0.044407127530553224
C-SOLO-SLOW-70-100,C-SOLO-SLOW-70-100_slice10,10,60.0,7.944499047143459,45300.3,5702.0964734445115,40056,0,593,0,5019,593,667.6,0.0,9.883333333333333,0.0,83.65,9.883333333333333,0.0,0.014804274016377073,0.0,0.12529958058717794,0.014804274016377073
M-SOLO-SLOW-70-100,M-SOLO-SLOW-70-100_slice0,0,60.0,22.637641921365766,708905.3,31315.33321635077,486406,2933,2696,401597,15000,1199,8106.766666666666,48.88333333333333,44.93333333333333,6693.283333333334,250.0,19.983333333333334,0.006029942064859397,0.005542694785837346,0.8256415422507124,0.030838435381142504,0.002465018934799324
M-SOLO-SLOW-70-100,M-SOLO-SLOW-70-100_slice1,1,60.0,34.63007173473511,612958.3,17700.17413464329,431305,2844,2641,346592,15000,1200,7188.416666666667,47.4,44.016666666666666,5776.533333333334,250.0,20.0,0.00659394164222534,0.006123277031335134,0.803589107476148,0.03477817321848808,0.0027822538574790463
M-SOLO-SLOW-70-100,M-SOLO-SLOW-70-100_slice2,2,60.0,31.41337417200628,516575.1,16444.432144457147,378765,2639,2578,294804,15000,1200,6312.75,43.983333333333334,42.96666666666667,4913.4,250.0,20.0,0.00696738082980212,0.006806331102398585,0.7783295711060948,0.03960239198447586,0.003168191358758069
M-SOLO-SLOW-70-100,M-SOLO-SLOW-70-100_slice3,3,60.0,16.95148403758498,530801.2,31312.963444563487,387625,2676,2291,303529,15000,1200,6460.416666666667,44.6,38.18333333333333,5058.816666666667,250.0,20.0,0.00690357949048694,0.005910351499516285,0.7830480490164463,0.038697194453402126,0.00309577555627217
M-SOLO-SLOW-70-100,M-SOLO-SLOW-70-100_slice4,4,60.0,20.61263774310412,509106.4,24698.7506570002,373036,2862,2592,288196,15000,1200,6217.266666666666,47.7,43.2,4803.266666666666,250.0,20.0,0.0076721817733409105,0.006948391040006862,0.7725688673479235,0.04021059629633601,0.0032168477037068806
M-SOLO-SLOW-70-100,M-SOLO-SLOW-70-100_slice5,5,60.0,18.35463780761778,480918.0,26201.443201478112,359010,2482,2378,275679,15000,1200,5983.5,41.36666666666667,39.63333333333333,4594.65,250.0,20.0,0.006913456449681068,0.006623770925600958,0.7678866883930809,0.04178156597309267,0.0033425252778474137
M-SOLO-SLOW-70-100,M-SOLO-SLOW-70-100_slice6,6,60.0,21.479817067899642,477664.3,22237.819739807837,356199,2667,2385,272086,15000,1200,5936.65,44.45,39.75,4534.766666666666,250.0,20.0,0.007487387668129332,0.006695695383760201,0.763859527960494,0.04211129172176227,0.003368903337740982
M-SOLO-SLOW-70-100,M-SOLO-SLOW-70-100_slice7,7,60.0,24.15724897781759,486252.7,20128.64546151351,361086,2652,2537,277051,15000,1200,6018.1,44.2,42.28333333333333,4617.516666666666,250.0,20.0,0.007344510725976637,0.007026027040649596,0.767271508726453,0.041541350260048855,0.003323308020803908
M-SOLO-SLOW-70-100,M-SOLO-SLOW-70-100_slice8,8,60.0,13.010473007041432,485091.4,37284.68594012396,358907,2635,2530,274501,15000,1200,5981.783333333334,43.916666666666664,42.166666666666664,4575.016666666666,250.0,20.0,0.007341734766945197,0.007049179871108671,0.764824871066878,0.04179355654807513,0.0033434845238460103
M-SOLO-SLOW-70-100,M-SOLO-SLOW-70-100_slice9,9,60.0,10.502424179526,441805.5,42067.00209855166,334807,2693,2364,250532,15000,1200,5580.116666666667,44.88333333333333,39.4,4175.533333333334,250.0,20.0,0.00804343995197233,0.00706078427273026,0.7482878195497704,0.04480193066453211,0.0035841544531625682
M-SOLO-SLOW-70-100,M-SOLO-SLOW-70-100_slice10,10,60.0,13.38074880211342,480080.2,35878.42557242939,356015,2700,2553,271349,15000,1200,5933.583333333333,45.0,42.55,4522.483333333334,250.0,20.0,0.00758395011446147,0.007171046163785234,0.7621841776329649,0.042133056191452606,0.0033706444953162085
M-SOLO-SLOW-70-100,M-SOLO-SLOW-70-100_slice11,11,60.0,15.069132352001652,473220.9,31403.327606790943,352366,2749,2350,267854,14999,1200,5872.766666666666,45.81666666666667,39.166666666666664,4464.233333333334,249.98333333333332,20.0,0.0078015472548429755,0.006669201909378317,0.7601584715891999,0.042566535931389524,0.0034055499111719065
M-SOLO-SLOW-70-100,M-SOLO-SLOW-70-100_slice12,12,60.0,11.248989215496618,442557.9,39342.0147821221,333731,3130,2125,247976,15001,1200,5562.183333333333,52.166666666666664,35.416666666666664,4132.933333333333,250.01666666666668,20.0,0.009378811078383488,0.006367403687400931,0.7430415514291451,0.04494937539515358,0.003595710317591114
M-SOLO-SLOW-70-100,M-SOLO-SLOW-70-100_slice13,13,60.0,13.90389017102885,467827.8,33647.25945367432,347936,3161,2221,261703,15000,1200,5798.933333333333,52.68333333333333,37.016666666666666,4361.716666666666,250.0,20.0,0.009085004138692173,0.006383357858916582,0.7521584429320335,0.043111376804929644,0.0034489101443943714
M-SOLO-SLOW-70-100,M-SOLO-SLOW-70-100_slice14,14,60.0,13.673164445084785,468794.6,34285.742841959436,348332,3106,2145,262508,15000,1200,5805.533333333334,51.766666666666666,35.75,4375.133333333333,250.0,20.0,0.008916780542700642,0.006157918307821274,0.7536143679018867,0.04306236578895996,0.0034449892631167964
M-SOLO-SLOW-70-100,M-SOLO-SLOW-70-100_slice15,15,60.0,11.814833575873763,456717.4,38656.270278121425,341928,3144,2017,256229,15000,1200,5698.8,52.4,33.61666666666667,4270.483333333334,250.0,20.0,0.009194918228398961,0.005898902692964601,0.7493653634683325,0.04386888467747596,0.0035095107741980767
M-SOLO-SLOW-70-100,M-SOLO-SLOW-70-100_slice16,16,60.0,10.062501252213941,470312.5,46739.12461839667,349739,3131,1967,264045,14999,1200,5828.983333333334,52.18333333333333,32.78333333333333,4400.75,249.98333333333332,20.0,0.008952390210985907,0.005624194041842631,0.7549772830596531,0.04288626661596219,0.003431130071281727
M-SOLO-SLOW-70-100,M-SOLO-SLOW-70-100_slice17,17,60.0,13.18149858130217,458856.1,34810.617106228194,342223,3149,1983,256730,15000,1200,5703.716666666666,52.483333333333334,33.05,4278.833333333333,250.0,20.0,0.009201602463890504,0.005794467350236541,0.7501833599728832,0.043831069215102436,0.0035064855372081948
